dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
quadratic_map_a1.787_s018:3518:800,quadratic_map_a1.787_s018,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.7874382289888802}",3518,v1,1,800,148,0.0,False,1.4968185421285592e-17,1.0,0.1970753032025661,-1.5054996905672706,148.0,4.0,,False,0.9979619496924268,0.0014950098435497772,46.78771968422805,True,0.15427825317355096,True,0.24423205432648404,True,0.1592586439375117,0.3339285714285714,0.0013563695864781025,0.001,0.022091454872214443,0,0.010998715581051003,True,0.5610789230927858,0.8407413560624883,0.023303228618014097,,,,,1.0,0.0595707228696247,0.06004260001954405,0.2097139834810039,0.06174235336384489,-0.14967138346145986
quadratic_map_a1.379_s019:3519:800,quadratic_map_a1.379_s019,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.3791492205884492}",3519,v1,1,800,186,0.0,False,7.2957513046796e-17,1.0,-0.17503690771930677,-1.696446049428226,186.0,2.0,,False,0.9999999999300389,-0.0003844853645535995,325.01785117500197,True,,False,-0.08024266208818295,True,0.1708400028993541,0.5,2.0051320561473737e-15,0.001,0.001,0,0.004247657609941419,True,0.43620706446955015,0.8291599971006459,0.019608300143428403,,,,,0.0,1.0280074764035198e-10,1.1111034457767181e-06,0.0036874258291935435,0.007518905507348932,-0.003686314725747767
duffing_g0.39_w0.93_s000:3600:800,duffing_g0.39_w0.93_s000,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.39184547134537284, 'omega': 0.9348538242607258, 'dt': 0.05}",3600,v1,1,800,25,0.0,False,2.5376526277146434e-17,0.9999999999999999,0.07455907036221053,-1.1943894416826297,25.0,6.0,,False,0.9999989301455923,-0.0016523531749175202,33.48480374525352,True,0.9207894894677606,True,-0.03007883933044627,True,0.17350025362945568,0.007142857142857143,3.3118690221813584e-11,0.029953324941201526,0.9284603505169995,0,1.7969756728309452,True,0.2672653202281415,0.8264997463705444,0.040662304771437834,,,,,1.0,0.04994149059712209,0.04978863377434462,0.442413539413908,0.07526352312469271,-0.39262490563956337
duffing_g0.43_w0.97_s001:3601:800,duffing_g0.43_w0.97_s001,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.4317725845246905, 'omega': 0.9727725531769448, 'dt': 0.05}",3601,v1,1,800,24,0.0,False,5.075305255429287e-17,1.0,-0.013917168585740982,-1.1911011693004785,24.0,2.0,,False,0.9999994293438491,-0.0017349642228247086,47.094633379808656,True,0.4925005751229817,True,-0.046673599122232415,True,0.16565434070578458,0.007142857142857143,4.8531719883384055e-11,0.008541804774922356,0.9433839934385457,0,1.824346698903699,True,0.27024309251427964,0.8343456592942154,0.04165975130717409,,,,,1.0,0.015722066165595593,0.0059546098218140105,0.3798546308878589,0.05026372654889289,-0.3739000210660449
duffing_g0.34_w1.10_s002:3602:800,duffing_g0.34_w1.10_s002,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.34180071259363926, 'omega': 1.1004797324443887, 'dt': 0.05}",3602,v1,1,800,37,0.0,False,8.881784197001253e-17,0.9999999999999999,-1.1106096962483962,0.9072916871675436,37.0,17.0,,False,0.9999972726615183,-0.007623042837118121,20.06546128862945,True,0.46926573844830705,True,-0.14766097919153448,True,0.2947053900266493,0.0035714285714285713,2.574538326283801e-11,0.9276608714110931,0.4591829625903034,2,1.8576139482018663,True,0.2674380441418524,0.7052946099733507,0.08732565588416653,,,,,1.0,0.8235055506157622,2.0,2.0,2.0,0.0
duffing_g0.41_w1.40_s003:3603:800,duffing_g0.41_w1.40_s003,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.40949573275932316, 'omega': 1.3971899229163163, 'dt': 0.05}",3603,v1,1,800,25,0.0,False,-6.344131569286608e-17,1.0000000000000002,-0.7011006886279428,-0.22551310553358794,25.0,18.0,,False,0.9999968536125753,-0.19711300660118614,7.620911418079865,True,0.6340856375706165,True,-0.20387573977693163,True,0.3030994791435181,0.005357142857142857,8.632468846928396e-11,0.9334613889374865,0.23879067100887647,2,1.792169132708511,True,0.28455050408039045,0.6969005208564819,0.4439776491993835,,,,,1.0,0.15823949306251484,1.2258631245369236,2.0,0.8971101895206908,-0.7741368754630764
duffing_g0.30_w1.36_s004:3604:800,duffing_g0.30_w1.36_s004,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.29854253621024407, 'omega': 1.3581004453769572, 'dt': 0.05}",3604,v1,1,800,18,0.0,False,-9.516197353929913e-17,1.0,-0.17575136933244284,-1.4645642531947396,18.0,3.0,,False,0.999999398372299,-0.0017666446085634613,39.86252594797672,True,1.0272593092683802,True,-0.06948672509509841,True,0.16760871737038352,0.010714285714285714,3.490430553123435e-12,0.009129996760171219,0.95,0,1.6697275283924045,True,0.29239726899709145,0.8323912826296165,0.04203862790653971,,,,,0.0,0.013915332872251357,0.020381685061799344,0.24089366409493124,0.03644602609853615,-0.22051197903313188
duffing_g0.27_w1.28_s005:3605:800,duffing_g0.27_w1.28_s005,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.2694364944327157, 'omega': 1.2831985185868302, 'dt': 0.05}",3605,v1,1,800,48,0.0,False,0.0,1.0,-0.7931588756674194,-0.035389380830771255,48.0,20.0,,False,0.9999984087660501,-0.006537676921477664,20.76928151962639,True,0.5518562523711811,True,-0.0722450048616177,True,0.26966348160924286,0.0035714285714285713,2.5759389935973022e-11,0.9402456943863028,0.21626648669828372,2,1.856584470668853,True,0.25664686702351497,0.7303365183907571,0.08086574154379342,,,,,0.0,1.0523319342161825,2.0,1.957589245536215,1.773574483534129,0.04241075446378506
duffing_g0.42_w1.02_s006:3606:800,duffing_g0.42_w1.02_s006,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.4150943588394243, 'omega': 1.0197628631498377, 'dt': 0.05}",3606,v1,1,800,23,0.0,False,3.8064789415719653e-17,1.0,-0.08814740355862098,-1.301625700630015,23.0,2.0,,False,0.9999985083320373,-0.003381825180267306,26.637263120619625,True,0.5354188134784759,True,-0.007785922841973519,True,0.16734891158651394,0.008928571428571428,4.533985751064624e-11,0.005608243055410223,0.95,0,1.8220323166608987,True,0.2745626831556347,0.8326510884134861,0.058166286182203306,,,,,1.0,0.061955294151884686,0.0548346096357323,0.35551083045581033,0.10886248356699746,-0.30067622082007806
duffing_g0.44_w1.31_s007:3607:800,duffing_g0.44_w1.31_s007,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.442899822619337, 'omega': 1.3075272303693162, 'dt': 0.05}",3607,v1,1,800,34,0.0,False,0.0,0.9999999999999999,0.6305317117095766,-0.09741962617705546,34.0,16.0,,False,0.9999981436355356,-0.005184398266391499,13.915196884175804,True,0.5726121008890135,True,-0.17492060176510826,True,0.3103993755846412,0.0035714285714285713,2.6998168563628826e-11,0.9298852730352246,0.027339193855810438,2,1.817404978964191,True,0.26862877123051754,0.6896006244153587,0.07201565545668473,,,,,1.0,0.532200176166105,1.5370007126249934,2.0,1.3547800511519412,-0.4629992873750066
duffing_g0.48_w1.05_s008:3608:800,duffing_g0.48_w1.05_s008,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.4771182246415018, 'omega': 1.0453807066936185, 'dt': 0.05}",3608,v1,1,800,33,0.0,False,1.2688263138573217e-17,1.0,-0.7605894865616011,-0.2950074452662621,33.0,20.0,,False,0.9999977662572859,-0.005525217857618059,25.328914663347362,True,0.6771103243115032,True,-0.18649956549067143,True,0.2526781115109568,0.0035714285714285713,1.349508273598308e-10,0.9145912969879237,0.7213613649715083,2,1.9072342832959153,True,0.2703225831809525,0.7473218884890431,0.07434683315604103,,,,,1.0,0.19539060499925523,1.6895571694101283,0.7257135104048467,0.4345576613616351,0.9638436590052817
duffing_g0.31_w0.92_s009:3609:800,duffing_g0.31_w0.92_s009,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.31159595858165334, 'omega': 0.9164890618098999, 'dt': 0.05}",3609,v1,1,800,33,0.0,False,0.0,1.0,0.6655910420558278,-0.6438230942590852,33.0,19.0,,False,0.99999862587377,-0.004617258959535353,25.07716720346126,True,0.3894503156532738,True,-0.18164035787114274,True,0.2777062510072983,0.0035714285714285713,5.643504051113654e-13,0.9167757433590293,0.43769260720938735,2,1.876397381334893,True,0.26843334668976443,0.7222937489927017,0.06796052593796917,,,,,1.0,0.5281002753776445,2.0,1.165583823484564,1.3724397545021605,0.8344161765154361
duffing_g0.29_w1.06_s010:3610:800,duffing_g0.29_w1.06_s010,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.29226187151274713, 'omega': 1.0585978162063898, 'dt': 0.05}",3610,v1,1,800,63,0.0,False,5.075305255429287e-17,1.0,-0.6181600054429546,-0.9955085922560212,63.0,20.0,,False,0.999999044538598,-0.1223782335229705,16.182622993330057,True,0.5090053012924611,True,-0.13307732144648748,True,0.2656889858960122,0.0017857142857142857,3.027033191244305e-12,0.9437037815950811,0.022176958169002225,2,1.8365906157529854,True,0.2763350180825267,0.7343110141039878,0.3498273702619229,,,,,0.0,1.3605978030989436,1.4910183397642254,1.3338195765977727,2.0,0.15719876316645265
duffing_g0.37_w1.10_s011:3611:800,duffing_g0.37_w1.10_s011,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.37027607525187994, 'omega': 1.0999933874004886, 'dt': 0.05}",3611,v1,1,800,37,0.0,False,-8.881784197001253e-17,1.0,0.9085305632368262,-0.317283327539124,37.0,13.0,,False,0.9999985454628391,-0.0028979325193013716,28.196128389057307,True,0.21735267083127474,True,-0.2461073896810727,True,0.26828139454530375,0.0035714285714285713,3.55639855034566e-11,0.9192295057787747,0.4823984191024639,2,1.8580071568913574,True,0.27330224675712317,0.7317186054546962,0.05384595673272357,,,,,1.0,0.29097134619704873,1.077236572897238,1.0411367550976767,0.8937214422267893,0.036099817799561285
duffing_g0.28_w1.34_s012:3612:800,duffing_g0.28_w1.34_s012,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.2816166736850819, 'omega': 1.3381941126321912, 'dt': 0.05}",3612,v1,1,800,67,0.0,False,0.0,0.9999999999999999,0.18200515585919394,-1.1748705827132,67.0,17.0,,False,0.999998283277539,-0.37847196354822865,7.203682853013672,True,0.6136529104194656,True,-0.1553697070003282,True,0.2512449054558575,0.0017857142857142857,2.1403842872423275e-11,0.9455576703142808,0.0031310695974488827,2,1.8492549936839735,True,0.269091017283305,0.7487550945441426,0.6152021458599519,,,,,0.0,1.5588299315152798,1.0061188187680494,1.580186000682248,1.0984196663577321,-0.5740671819141985
duffing_g0.25_w1.23_s013:3613:800,duffing_g0.25_w1.23_s013,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.24910351022741822, 'omega': 1.2348403414833726, 'dt': 0.05}",3613,v1,1,800,26,0.0,False,-2.157004733557447e-16,1.0,-0.3194267492318382,-1.1243594848441474,26.0,16.0,,False,0.9999980441174149,-0.004376668642648185,20.884613028440008,True,0.4271041536344532,True,-0.22253986432963427,True,0.33084185861758786,0.008928571428571428,7.736023682530286e-11,0.9246363985905725,0.8799853274387839,2,1.8243089812026545,True,0.28576535833040534,0.6691581413824121,0.06617117593962903,,,,,0.0,0.15137460658722077,0.5950810230750406,1.2528899144466463,0.561440697154262,-0.6578088913716057
duffing_g0.23_w1.27_s014:3614:800,duffing_g0.23_w1.27_s014,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.22740746461942718, 'omega': 1.2702242884141504, 'dt': 0.05}",3614,v1,1,800,19,0.0,False,-1.1419436824715895e-16,1.0,0.08317330798228356,-1.3820760344622265,19.0,19.0,,False,0.9999990569872125,-0.002258567149267199,25.594557394412874,True,0.3312679360067497,True,-0.16125144753597515,True,0.20939167088284724,0.010714285714285714,9.701937793610474e-12,0.7171710200919539,0.95,1,1.7300703425819608,True,0.2859597705159891,0.7906083291171527,0.04753430510751924,,,,,0.0,0.0226952612499392,0.11469491292668145,0.47178505933939824,0.07515051302181379,-0.3570901464127168
duffing_g0.35_w1.15_s015:3615:800,duffing_g0.35_w1.15_s015,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.35279947787651017, 'omega': 1.1453219129639356, 'dt': 0.05}",3615,v1,1,800,64,0.0,False,0.0,1.0,-0.6818386622626372,-0.9401463139324857,64.0,21.0,,False,0.999995030299861,-0.018020356811204175,15.239925574276434,True,0.9698004614264527,True,-0.11950601986544679,True,0.2420297240918915,0.0017857142857142857,1.2590021930696359e-11,0.942729265462542,0.06321665206620256,2,1.8703966199180728,True,0.2801786925887034,0.7579702759081085,0.13425843180725427,,,,,1.0,2.0,2.0,2.0,2.0,0.0
duffing_g0.38_w0.99_s016:3616:800,duffing_g0.38_w0.99_s016,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.379590872165528, 'omega': 0.987564794990979, 'dt': 0.05}",3616,v1,1,800,29,0.0,False,5.075305255429287e-17,1.0,0.05544481816459023,-1.1281592291410414,29.0,17.0,,False,0.9999977466126719,-0.002135555011710366,15.72112074465202,True,0.3424938349499801,True,-0.20733138907440618,True,0.18868835985559523,0.007142857142857143,5.256412464346201e-11,0.8946470679290809,0.06909892282332875,2,1.8871785112131312,True,0.2676559257880611,0.8113116401444047,0.046236440163991886,,,,,1.0,0.2658930385551549,0.6853345395378136,0.7274040616822921,0.7759589308226121,-0.042069522144478455
duffing_g0.33_w1.17_s017:3617:800,duffing_g0.33_w1.17_s017,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.3298212993806581, 'omega': 1.165400260945995, 'dt': 0.05}",3617,v1,1,800,43,0.0,False,-9.516197353929913e-17,1.0,0.058902361582741196,-1.1626987475147716,43.0,19.0,,False,0.9999985220151794,-0.003987992181357813,26.075544070024158,True,0.3687718155743407,True,-0.10773355795729464,True,0.2367110923200533,0.0035714285714285713,3.16116974860541e-11,0.9374751546189916,0.09727109282120473,2,1.8145413481658446,True,0.26491295499918976,0.7632889076799467,0.06316225270031468,,,,,1.0,0.770901648652155,2.0,0.8315426009036989,1.2288720823309065,1.168457399096301
duffing_g0.24_w1.20_s018:3618:800,duffing_g0.24_w1.20_s018,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.24336111743113967, 'omega': 1.1957561942469686, 'dt': 0.05}",3618,v1,1,800,109,0.0,False,0.0,1.0,-0.3265695127439494,-1.2711552015419454,109.0,22.0,,False,0.9999908771738569,-0.9984693062866148,-1.214590377159008,True,0.7215062655120295,True,-0.13201886623488973,True,0.2572528675189615,0.0017857142857142857,5.765421060262109e-11,0.9469172723532002,0.0025806259723498244,2,1.8014017880700015,True,0.27178163228867047,0.7427471324810385,0.9992389249387545,,,,,0.0,2.0,2.0,2.0,2.0,0.0
duffing_g0.46_w1.22_s019:3619:800,duffing_g0.46_w1.22_s019,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.4586606550777289, 'omega': 1.2180965992314121, 'dt': 0.05}",3619,v1,1,800,47,0.0,False,-2.5376526277146434e-17,1.0,0.13600379426330547,-1.5400190588133733,47.0,7.0,,False,0.9999966510853071,-0.007891641268906513,27.43662625072026,True,0.41182342927323323,True,-0.16351028390724803,True,0.2429468575443617,0.0035714285714285713,1.9655097440749576e-11,0.9381335783629073,0.09347217808061287,2,1.8099183438706377,True,0.28655018819663786,0.7570531424556383,0.08885375728464935,,,,,1.0,0.4779352463440133,0.14507970622284064,0.8603612346974812,0.49331208336986526,-0.7152815284746405
van_der_pol_mu1.77_s000:3700:800,van_der_pol_mu1.77_s000,oscillatory,synthetic,forecast,"{'generator': 'van_der_pol', 'mu': 1.767571944027783, 'dt': 0.05}",3700,v1,1,800,27,0.0,False,4.4408920985006264e-17,1.0,0.07410764322871956,-1.6110811773461373,27.0,5.0,,False,0.9999962318905874,-0.0013806613626139441,49.825971335324695,True,0.07601823239307677,True,-0.11299902510107596,True,0.18695263004181517,0.007142857142857143,9.361179759656947e-11,0.001,0.9178461311463906,0,1.852320427219122,True,0.2656481634383304,0.8130473699581848,0.03720792216755088,,,1.0,,0.0,0.3364065803807029,0.016118388492360827,0.2558833575596257,0.09224027913067531,-0.23976496906726488
van_der_pol_mu2.03_s001:3701:800,van_der_pol_mu2.03_s001,oscillatory,synthetic,forecast,"{'generator': 'van_der_pol', 'mu': 2.0301585396406066, 'dt': 0.05}",3701,v1,1,800,28,0.0,False,-9.516197353929913e-18,1.0,-0.17142346585619925,-1.5815833167900815,28.0,8.0,,False,0.999995480287508,-0.0018354616838344162,46.06539767985714,True,0.027985614968425183,True,-0.05240190424689489,True,0.19742939338311852,0.007142857142857143,8.940165747480072e-11,0.001,0.9308425330738664,0,1.7079647787019572,True,0.26505570668918427,0.8025706066168815,0.042895004328318,,,1.0,,0.0,0.4325558268898326,0.010396123913484111,0.24897936193368547,0.09866747467204452,-0.23858323802020137
van_der_pol_mu2.73_s002:3702:800,van_der_pol_mu2.73_s002,oscillatory,synthetic,forecast,"{'generator': 'van_der_pol', 'mu': 2.7300743660162126, 'dt': 0.05}",3702,v1,1,800,29,0.0,False,2.5376526277146434e-17,1.0,0.007563140915842614,-1.668898680462683,29.0,7.0,,False,0.9999913185725462,-0.0025087304860167414,47.69166069276507,True,,False,0.03043605254621412,True,0.2028886988980158,0.005357142857142857,7.721653754112067e-10,0.001,0.913635530867971,0,1.7489007155292438,True,0.2660815418979102,0.7971113011019841,0.0501738170111713,,,1.0,,0.0,0.5905902461565934,0.023619228799343184,0.3376688390370891,0.11036517778663801,-0.3140496102377459
van_der_pol_mu2.15_s003:3703:800,van_der_pol_mu2.15_s003,oscillatory,synthetic,forecast,"{'generator': 'van_der_pol', 'mu': 2.153031870289793, 'dt': 0.05}",3703,v1,1,800,28,0.0,False,0.0,0.9999999999999999,-0.15067365915634578,-1.617091464672074,28.0,6.0,,False,0.9999947817872481,-0.0025572230249573114,51.56881689919654,True,,False,0.04293997655193254,True,0.19966590207541104,0.007142857142857143,1.817701354976092e-10,0.001,0.9291958771604365,0,1.819873562019145,True,0.26645627546615785,0.800334097924589,0.0506205614124265,,,1.0,,0.0,0.4177640005522767,0.018035230446136526,0.2514442091183632,0.10135896500037589,-0.23340897867222665
van_der_pol_mu3.32_s004:3704:800,van_der_pol_mu3.32_s004,oscillatory,synthetic,forecast,"{'generator': 'van_der_pol', 'mu': 3.321649164932612, 'dt': 0.05}",3704,v1,1,800,33,0.0,False,0.0,0.9999999999999999,0.009817618011711307,-1.7244713430801697,33.0,11.0,,False,0.9999934336997401,-0.0015378727943592407,46.26319113265092,True,0.028010863768505184,True,-0.1518100987736354,True,0.21234267113156202,0.005357142857142857,8.60183808824794e-10,0.001,0.6550861676912104,0,1.7111332376113715,True,0.2606215414384726,0.787657328868438,0.03929935234350727,,,1.0,,0.0,0.6865679878673734,0.018324609370820113,0.4007519474141511,0.09794427328022759,-0.382427338043331
van_der_pol_mu3.65_s005:3705:800,van_der_pol_mu3.65_s005,oscillatory,synthetic,forecast,"{'generator': 'van_der_pol', 'mu': 3.6527729857519544, 'dt': 0.05}",3705,v1,1,800,34,0.0,False,-5.075305255429287e-17,1.0,-0.07337051941971509,-1.7280660286785432,34.0,8.0,,False,0.9999804416281978,-0.003001376485777807,47.41580221023271,True,0.1231876624923859,True,-0.06012345136687022,True,0.21905454040336664,0.005357142857142857,3.035908383731024e-09,0.0030917902170477006,0.803998798725516,0,1.7528038338971534,True,0.25378835562842167,0.7809454595966334,0.05496303173570466,,,1.0,,0.0,0.6432401127548191,0.02289391970442297,0.3859788458833529,0.09651308492557144,-0.36308492617892996
